
1882,Ramon Sessions,3600,PG,15.40,CHA,2016-11-21,MEM,CHA,2016-11-21 190000,13,7.40,3500,12.87
1193582,Norman Powell,3600,SG,25.92,TOR,2016-11-21,TOR,LAC,2016-11-21 223000,26,11.50,3600,20.74
1968,Hollis Thompson,3600,SG,21.10,PHI,2016-11-21,MIA,PHI,2016-11-21 190000,10,3.50,3500,15.21
14848,Adreian Payne,3600,PF,6.70,MIN,2016-11-21,BOS,MIN,2016-11-21 200000,0,0.00,3600,7.04
1902,Kelly Olynyk,3600,C,18.50,BOS,2016-11-21,BOS,MIN,2016-11-21 200000,12,8.10,4000,14.93
3835,Luc Mbah a Moute,3500,SF,25.68,LAC,2016-11-21,TOR,LAC,2016-11-21 223000,24,15.60,3600,12.04
1193480,Stanley Johnson,3500,SF,10.90,DET,2016-11-21,HOU,DET,2016-11-21 193000,9,3.20,3500,7.03
1898,Jason Smith,3500,PF,9.30,WAS,2016-11-21,PHX,WAS,2016-11-21 190000,6,2.20,3500,6.73
2050,JaVale McGee,3500,C,0.00,GSW,2016-11-21,GSW,IND,2016-11-21 190000,13,17.00,3500,0.00
1532688,Nicolas Brussino,3500,SG,10.40,DAL,2016-11-21,DAL,SAS,2016-11-21 203000,13,4.20,3500,7.23
1532787,Rodney McGruder,3500,SG,21.60,MIA,2016-11-21,MIA,PHI,2016-11-21 190000,18,15.90,3500,13.52
1532917,Bryn Forbes,3500,SG,6.42,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,10,4.20,3500,4.00
1193468,Salah Mejri,3500,C,25.20,DAL,2016-11-21,DAL,SAS,2016-11-21 203000,32,30.70,3500,17.97
750,Aron Baynes,3500,C,13.80,DET,2016-11-21,HOU,DET,2016-11-21 193000,13,2.20,3500,10.34
1532680,A.J. Hammons,3500,C,9.10,DAL,2016-11-21,DAL,SAS,2016-11-21 203000,0,0.00,3500,8.67
705,Wesley Johnson,3500,SF,19.10,LAC,2016-11-21,TOR,LAC,2016-11-21 223000,11,3.60,3500,14.46
1991,Tyler Zeller,3500,C,2.94,BOS,2016-11-21,BOS,MIN,2016-11-21 200000,8,7.10,3600,2.96
1532913,Dejounte Murray,3500,SG,15.98,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,14,8.40,3500,11.30
1532774,Deyonta Davis,3500,PF,9.36,MEM,2016-11-21,MEM,CHA,2016-11-21 190000,1,3.20,3500,7.24
748,Kyle Anderson,3500,SF,16.05,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,13,4.40,3500,9.87
2043,Aaron Brooks,3500,PG,15.30,IND,2016-11-21,GSW,IND,2016-11-21 190000,20,14.50,3500,12.29
1532676,Dorian Finney-Smith,3500,SF,16.45,DAL,2016-11-21,DAL,SAS,2016-11-21 203000,27,10.20,3500,9.00
2040,Cole Aldrich,3500,C,7.70,MIN,2016-11-21,BOS,MIN,2016-11-21 200000,8,5.60,3500,7.29
8128,Josh McRoberts,3500,PF,0.00,MIA,2016-11-21,MIA,PHI,2016-11-21 190000,11,7.80,3500,0.00
1532646,Jaylen Brown,3500,SF,14.30,BOS,2016-11-21,BOS,MIN,2016-11-21 200000,13,3.90,3500,11.58
1847,Rodney Stuckey,3500,SG,18.50,IND,2016-11-21,GSW,IND,2016-11-21 190000,23,26.40,3500,15.23
1532878,Marquese Chriss,3500,PF,18.18,PHX,2016-11-21,PHX,WAS,2016-11-21 190000,15,10.60,3500,12.94
1929,Mirza Teletovic,3500,SF,19.30,MIL,2016-11-21,ORL,MIL,2016-11-21 200000,12,15.00,3500,15.17
1532770,Troy Williams,3500,SF,6.86,MEM,2016-11-21,MEM,CHA,2016-11-21 190000,4,0.00,3500,4.69
1886,Roy Hibbert,3500,C,14.17,CHA,2016-11-21,MEM,CHA,2016-11-21 190000,10,3.20,3500,10.34
2035,Leandro Barbosa,3500,SG,12.40,PHX,2016-11-21,PHX,WAS,2016-11-21 190000,14,8.20,3500,9.18
6640,Shaun Livingston,3500,PG,18.70,GSW,2016-11-21,GSW,IND,2016-11-21 190000,15,11.10,3500,12.49
1846,Jeff Green,3500,SF,24.40,ORL,2016-11-21,ORL,MIL,2016-11-21 200000,31,20.80,3500,17.49
2657,Kevin Seraphin,3500,PF,14.86,IND,2016-11-21,GSW,IND,2016-11-21 190000,21,24.80,3500,14.77
2033,Brandon Rush,3500,SG,9.70,MIN,2016-11-21,BOS,MIN,2016-11-21 200000,2,1.20,3500,4.67
6528,David Lee,3500,PF,22.75,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,27,27.30,3500,19.93
1193591,Kelly Oubre Jr.,3500,SF,12.88,WAS,2016-11-21,PHX,WAS,2016-11-21 190000,25,14.30,3500,7.84
1976,Beno Udrih,3500,PG,15.10,DET,2016-11-21,HOU,DET,2016-11-21 193000,16,16.90,3500,11.61
731,Cory Joseph,3500,PG,18.70,TOR,2016-11-21,TOR,LAC,2016-11-21 223000,17,24.30,3500,12.98
1532744,Georges Niang,3500,SF,14.85,IND,2016-11-21,GSW,IND,2016-11-21 190000,6,1.20,3500,9.53
698,Manu Ginobili,3500,SG,19.50,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,24,21.30,3500,16.28
2648,Glenn Robinson III,3500,SF,30.90,IND,2016-11-21,GSW,IND,2016-11-21 190000,37,18.50,3500,23.11
1874,Jerryd Bayless,3500,PG,21.00,PHI,2016-11-21,MIA,PHI,2016-11-21 190000,15,11.90,3500,11.91
3902,Damjan Rudez,3500,SF,15.40,ORL,2016-11-21,ORL,MIL,2016-11-21 200000,5,-3.00,3500,7.78
1193577,Jonathon Simmons,3500,SF,20.71,SAS,2016-11-21,DAL,SAS,2016-11-21 203000,8,6.70,3500,13.79
2644,Reggie Bullock,3500,SG,8.73,DET,2016-11-21,HOU,DET,2016-11-21 193000,10,8.40,3500,7.93
1193496,Joseph Young,3500,SG,0.00,IND,2016-11-21,GSW,IND,2016-11-21 190000,8,4.80,3500,0.00
1532866,Dragan Bender,3500,PF,9.70,PHX,2016-11-21,PHX,WAS,2016-11-21 190000,0,0.00,3500,6.40
935640,Michael Beasley,3500,SF,17.40,MIL,2016-11-21,ORL,MIL,2016-11-21 200000,19,19.10,3600,16.25
2025,Shabazz Muhammad,3500,SF,18.20,MIN,2016-11-21,BOS,MIN,2016-11-21 200000,16,2.90,3500,15.83
3894,Lavoy Allen,3500,PF,24.61,IND,2016-11-21,GSW,IND,2016-11-21 190000,17,4.10,3500,13.83
1193495,Rakeem Christmas,3500,C,0.00,IND,2016-11-21,GSW,IND,2016-11-21 190000,5,7.40,3500,0.00
773,Luke Babbitt,3500,PF,6.00,MIA,2016-11-21,MIA,PHI,2016-11-21 190000,10,4.90,3500,3.92
723,Jason Terry,3500,PG,15.60,MIL,2016-11-21,ORL,MIL,2016-11-21 200000,19,13.90,3500,9.09
2401,Brian Roberts,3500,PG,0.00,CHA,2016-11-21,MEM,CHA,2016-11-21 190000,3,4.90,3500,0.00
719,Andrew Nicholson,3500,PF,5.82,WAS,2016-11-21,PHX,WAS,2016-11-21 190000,0,0.00,3500,4.57
2015,Ian Clark,3500,SG,9.72,GSW,2016-11-21,GSW,IND,2016-11-21 190000,20,18.70,3500,7.05
1913,Corey Brewer,3500,SF,19.90,HOU,2016-11-21,HOU,DET,2016-11-21 193000,13,8.20,3500,11.38
1532718,Patrick McCaw,3500,SG,14.40,GSW,2016-11-21,GSW,IND,2016-11-21 190000,12,5.00,3500,9.99
1532956,Tomas Satoransky,3500,SG,21.78,WAS,2016-11-21,PHX,WAS,2016-11-21 190000,16,12.80,3500,14.75
1193490,Sam Dekker,3500,SF,16.80,HOU,2016-11-21,HOU,DET,2016-11-21 193000,24,18.30,3500,11.98
766,Raymond Felton,3500,PG,13.50,LAC,2016-11-21,TOR,LAC,2016-11-21 223000,12,7.90,3500,9.18
1909,Marcus Thornton,3500,SG,21.34,WAS,2016-11-21,PHX,WAS,2016-11-21 190000,20,8.00,3700,16.99
710,Austin Rivers,3500,PG,18.80,LAC,2016-11-21,TOR,LAC,2016-11-21 223000,15,4.70,3500,10.73
3869,C.J. Watson,3500,PG,14.50,ORL,2016-11-21,ORL,MIL,2016-11-21 200000,9,6.50,3500,7.77
1193485,Kevon Looney,3500,PF,0.00,GSW,2016-11-21,GSW,IND,2016-11-21 190000,9,14.90,3500,0.00
1532801,Kris Dunn,3500,PG,17.00,MIN,2016-11-21,BOS,MIN,2016-11-21 200000,9,5.20,3500,12.24
2000,Jonas Jerebko,3500,PF,14.60,BOS,2016-11-21,BOS,MIN,2016-11-21 200000,18,10.60,3500,10.31
1532797,Malcolm Brogdon,3500,PG,19.80,MIL,2016-11-21,ORL,MIL,2016-11-21 200000,21,11.90,3500,14.67
2325,Al Jefferson,3500,C,24.32,IND,2016-11-21,GSW,IND,2016-11-21 190000,20,14.20,3500,23.37
684,Anthony Davis,11800,PF,33.67,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,18,24.10,11400,53.00
1808,Russell Westbrook,11800,PG,35.56,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,35,59.10,11500,64.29
1819,Damian Lillard,9000,PG,32.76,POR,2016-11-22,POR,NYK,2016-11-22 193000,35,36.00,9200,37.44
3766,Jimmy Butler,8600,SF,34.56,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,39,55.10,8500,43.13
695,Jrue Holiday,7900,PG,30.69,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,27,28.80,7900,32.50
1812,Carmelo Anthony,7900,SF,34.30,NYK,2016-11-22,POR,NYK,2016-11-22 193000,35,27.20,7700,32.72
688,Dwight Howard,7900,C,31.20,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,18,21.20,7800,38.75
1816,Paul Millsap,7600,PF,30.03,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,22,25.60,7500,32.57
3875,C.J. McCollum,7500,SG,37.10,POR,2016-11-22,POR,NYK,2016-11-22 193000,35,28.50,7400,38.29
1193534,Kristaps Porzingis,7200,PF,31.35,NYK,2016-11-22,POR,NYK,2016-11-22 193000,39,43.30,7200,31.69
1813,Dwyane Wade,6700,SG,29.12,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,34,32.60,6400,32.61
730,Julius Randle,6500,PF,29.42,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,20,9.00,6700,30.98
1193476,Emmanuel Mudiay,6100,PG,32.32,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,26,8.70,6000,28.83
1892,Kenneth Faried,6000,PF,25.75,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,14,15.30,6300,29.12
1907,Danilo Gallinari,6000,SF,35.45,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,36,23.00,6000,27.05
770,Victor Oladipo,5900,SG,35.98,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,39,27.80,5700,28.60
1861,Wilson Chandler,5900,SF,29.32,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,33,34.30,6000,29.17
1817,Derrick Rose,5800,PG,32.67,NYK,2016-11-22,POR,NYK,2016-11-22 193000,28,35.30,5900,27.05
1864,Rajon Rondo,5700,PG,34.88,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,33,39.20,5500,34.36
2008,Dennis Schroder,5500,PG,30.07,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,26,29.30,5900,26.88
927808,Tim Frazier,5400,PG,30.08,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,35,53.00,5100,26.29
1972,Mason Plumlee,5300,C,29.56,POR,2016-11-22,POR,NYK,2016-11-22 193000,28,23.80,5300,28.53
1884,Taj Gibson,5300,PF,26.39,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,35,30.00,5400,26.68
2020,Will Barton,5100,SG,27.50,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,26,14.60,5300,20.76
697,Terrence Jones,5100,PF,21.00,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,28,29.70,5000,20.90
1908,Louis Williams,5100,SG,28.00,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,22,21.70,4900,29.48
755,Jordan Clarkson,4900,SG,30.00,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,26,34.60,5100,23.73
1956,Kent Bazemore,4900,SF,30.74,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,17,3.70,4900,27.85
1931,Robin Lopez,4900,C,30.45,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,35,37.10,4700,23.78
2016,Jusuf Nurkic,4900,C,22.44,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,29,38.80,4700,24.26
2012,Steven Adams,4900,C,30.72,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,31,33.20,5000,24.76
1911,Enes Kanter,4800,PF,19.00,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,19,17.00,4600,25.69
721,Maurice Harkless,4500,SF,30.12,POR,2016-11-22,POR,NYK,2016-11-22 193000,34,25.60,4600,18.73
1193478,Nikola Jokic,4500,PF,21.84,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,18,26.10,4400,21.51
19069,E'Twaun Moore,4400,SG,24.44,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,23,23.60,4500,17.87
1950,Thabo Sefolosha,4400,SF,13.50,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,22,12.10,4400,11.48
3878,Nikola Mirotic,4300,PF,22.00,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,22,18.10,4200,23.58
761,Nick Young,4200,SG,29.68,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,29,21.90,4100,20.87
1849,Brandon Jennings,4200,PG,26.75,NYK,2016-11-22,POR,NYK,2016-11-22 193000,22,28.10,4200,22.50
316952,Langston Galloway,4100,PG,22.80,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,18,17.60,4000,18.06
1854,Evan Turner,4100,SF,28.20,POR,2016-11-22,POR,NYK,2016-11-22 193000,23,17.20,3900,20.70
2001,Andre Roberson,4000,SF,28.30,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,26,18.10,4000,18.40
13085,Mike Muscala,4000,PF,22.22,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,15,12.70,4300,19.62
1193502,Larry Nance Jr.,3900,PF,23.04,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,27,21.80,3600,17.95
1824,Luol Deng,3900,SF,21.12,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,18,11.60,4000,13.73
717,Ed Davis,3800,PF,21.80,POR,2016-11-22,POR,NYK,2016-11-22 193000,33,29.00,3500,15.11
1532696,Jamal Murray,3800,PG,14.20,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,21,34.20,3600,9.56
1899,Kyle Korver,3800,SG,25.92,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,29,21.40,3600,16.04
934856,Joffrey Lauvergne,3700,C,16.16,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,23,25.90,3600,14.77
1940,Courtney Lee,3700,SG,32.10,NYK,2016-11-22,POR,NYK,2016-11-22 193000,26,17.30,3500,18.14
3896,Meyers Leonard,3700,PF,16.40,POR,2016-11-22,POR,NYK,2016-11-22 193000,19,11.70,3500,12.63
3871,Jerami Grant,3600,SF,20.30,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,23,16.10,3600,15.61
1193538,Jerian Grant,3600,PG,13.10,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,0,0.00,4000,11.36
1949,Timofey Mozgov,3600,C,20.33,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,31,26.60,3600,15.49
726,Isaiah Canaan,3600,PG,20.20,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,17,7.20,3500,13.76
10097,Justin Holiday,3600,SG,24.72,NYK,2016-11-22,POR,NYK,2016-11-22 193000,19,18.00,3700,18.79
1927,Tim Hardaway Jr.,3600,SG,22.05,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,18,13.70,3600,17.07
694,Jameer Nelson,3600,PG,23.10,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,21,24.30,3700,14.14
1532827,Domantas Sabonis,3500,PF,23.52,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,21,13.30,3500,16.21
1897,Jose Calderon,3500,PG,12.00,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,22,27.20,3500,8.83
1532825,Mindaugas Kuzkas,3500,SF,6.50,NYK,2016-11-22,POR,NYK,2016-11-22 193000,20,16.10,3500,5.01
1532815,Marshall Plumlee,3500,C,6.18,NYK,2016-11-22,POR,NYK,2016-11-22 193000,0,0.00,3500,4.42
30842,Dante Cunningham,3500,SF,28.56,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,25,22.50,3600,15.25
1532811,Guillermo Hernangomez,3500,C,24.24,NYK,2016-11-22,POR,NYK,2016-11-22 193000,20,9.80,3500,20.97
18779,Kyle O'Quinn,3500,C,18.36,NYK,2016-11-22,POR,NYK,2016-11-22 193000,24,11.50,3500,21.17
2681,Anthony Morrow,3500,SG,0.00,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,9,5.50,3500,0.00
1532807,Buddy Hield,3500,SG,7.36,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,8,2.70,3900,5.92
1532764,Brandon Ingram,3500,SF,21.90,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,25,13.90,3500,13.47
1193500,Marcelo Huertas,3500,PG,5.00,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,0,0.00,3500,3.31
10108,Noah Vonleh,3500,PF,12.74,POR,2016-11-22,POR,NYK,2016-11-22 193000,6,4.40,3500,9.20
715,Omer Asik,3500,C,13.13,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,21,14.70,3500,9.26
1532700,Juan Hernangomez,3500,PF,7.00,DEN,2016-11-22,CHI,DEN,2016-11-22 210000,11,7.70,3500,5.28
1193472,Maurice N'dour,3500,PF,0.00,NYK,2016-11-22,POR,NYK,2016-11-22 193000,2,4.00,3500,0.00
6723,Tarik Black,3500,C,15.45,LAL,2016-11-22,OKC,LAL,2016-11-22 223000,15,15.20,3500,14.85
1193460,Bobby Portis,3500,PF,12.50,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,7,1.20,3500,12.46
1532656,Denzel Valentine,3500,SG,16.20,CHI,2016-11-22,CHI,DEN,2016-11-22 210000,14,5.10,3500,4.86
3895,Allen Crabbe,3500,SG,29.45,POR,2016-11-22,POR,NYK,2016-11-22 193000,23,10.60,3500,16.85
1532833,Semaj Christon,3500,PG,15.50,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,3,0.00,3500,10.54
1532612,DeAndre Bembry,3500,SF,0.00,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,12,6.20,3500,0.00
1904,Kris Humphries,3500,PF,5.45,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,13,7.60,3500,4.83
3887,Solomon Hill,3500,SF,19.40,NOP,2016-11-22,NOP,ATL,2016-11-22 193000,26,14.60,3500,11.43
1532831,Alex Abrines,3500,SG,13.00,OKC,2016-11-22,OKC,LAL,2016-11-22 223000,6,3.50,3500,7.37
1532604,Malcolm Delaney,3500,PG,16.50,ATL,2016-11-22,NOP,ATL,2016-11-22 193000,18,13.40,3500,13.30
679,James Harden,11600,SG,33.84,HOU,2016-11-23,TOR,HOU,2016-11-23 200000,40,50.70,11700,47.78
1808,Russell Westbrook,11600,PG,37.00,OKC,2016-11-23,OKC,SAC,2016-11-23 223000,35,60.70,11800,63.83
684,Anthony Davis,11600,PF,35.89,NOP,2016-11-23,MIN,NOP,2016-11-23 213000,38,63.50,11800,55.49
1818,DeMarcus Cousins,10000,C,32.90,SAC,2016-11-23,OKC,SAC,2016-11-23 223000,34,52.60,10200,44.97
2642,Kevin Durant,9900,SF,37.80,GSW,2016-11-23,LAL,GSW,2016-11-23 223000,30,45.70,9900,52.05
2551,LeBron James,9800,SF,38.88,CLE,2016-11-23,POR,CLE,2016-11-23 190000,37,65.50,10100,44.56
2550,Blake Griffin,9500,PF,31.68,LAC,2016-11-23,LAC,DAL,2016-11-23 203000,26,29.70,9100,38.68
1810,DeMar DeRozan,9400,SG,34.41,TOR,2016-11-23,TOR,HOU,2016-11-23 200000,36,45.50,9300,45.46
2557,Chris Paul,9300,PG,30.08,LAC,2016-11-23,LAC,DAL,2016-11-23 203000,25,35.60,9200,42.20
30148,Hassan Whiteside,9200,C,32.00,MIA,2016-11-23,MIA,DET,2016-11-23 193000,24,17.60,9100,45.60
1819,Damian Lillard,9000,PG,34.92,POR,2016-11-23,POR,CLE,2016-11-23 190000,37,62.90,9000,39.32
1811,Stephen Curry,8800,PG,32.98,GSW,2016-11-23,LAL,GSW,2016-11-23 223000,28,51.50,8800,45.18
1193525,Karl-Anthony Towns,8700,C,33.60,MIN,2016-11-23,MIN,NOP,2016-11-23 213000,26,29.70,8000,38.20
1815,Kyle Lowry,8600,PG,36.26,TOR,2016-11-23,TOR,HOU,2016-11-23 200000,35,30.70,8300,33.72
4077,Paul George,8600,SF,32.98,IND,2016-11-23,ATL,IND,2016-11-23 190000,37,32.70,8600,36.57
768,Kawhi Leonard,8500,SF,31.68,SAS,2016-11-23,SAS,CHA,2016-11-23 190000,36,46.00,8700,38.93
1820,Isaiah Thomas,8200,PG,30.72,BOS,2016-11-23,BOS,BKN,2016-11-23 193000,31,31.70,8200,37.75
1856,Andre Drummond,8100,C,30.38,DET,2016-11-23,MIA,DET,2016-11-23 193000,26,53.50,8100,39.34
688,Dwight Howard,8100,C,27.60,ATL,2016-11-23,ATL,IND,2016-11-23 190000,33,45.50,7900,34.97
1965,Draymond Green,8000,PF,36.72,GSW,2016-11-23,LAL,GSW,2016-11-23 223000,27,36.30,8000,44.61
695,Jrue Holiday,7900,PG,28.50,NOP,2016-11-23,MIN,NOP,2016-11-23 213000,22,22.20,7900,32.26
2333,Kemba Walker,7800,PG,35.70,CHA,2016-11-23,SAS,CHA,2016-11-23 190000,31,45.30,8200,38.91
2554,Kevin Love,7800,PF,30.03,CLE,2016-11-23,POR,CLE,2016-11-23 190000,31,57.10,7800,33.42
1816,Paul Millsap,7800,PF,30.36,ATL,2016-11-23,ATL,IND,2016-11-23 190000,36,49.70,7600,28.48
2559,Kyrie Irving,7600,PG,34.34,CLE,2016-11-23,POR,CLE,2016-11-23 190000,33,30.40,7400,37.50
1814,Eric Bledsoe,7500,PG,29.76,PHX,2016-11-23,PHX,ORL,2016-11-23 190000,32,35.30,6900,31.81
3875,C.J. McCollum,7500,SG,32.20,POR,2016-11-23,POR,CLE,2016-11-23 190000,32,18.20,7500,30.46
6651,Brook Lopez,7300,C,26.32,BKN,2016-11-23,BOS,BKN,2016-11-23 193000,27,25.60,7300,30.82
1827,Al Horford,7200,C,31.93,BOS,2016-11-23,BOS,BKN,2016-11-23 193000,30,39.00,7000,37.42
1822,Rudy Gay,7200,SF,34.00,SAC,2016-11-23,OKC,SAC,2016-11-23 223000,33,31.80,7000,33.01
1836,Mike Conley,7100,PG,33.28,MEM,2016-11-23,MEM,PHI,2016-11-23 190000,45,49.30,6900,35.54
1844,Gordon Hayward,7100,SF,37.80,UTA,2016-11-23,DEN,UTA,2016-11-23 210000,35,40.50,7300,37.31
1823,Jeff Teague,7000,PG,33.28,IND,2016-11-23,ATL,IND,2016-11-23 190000,38,42.20,6600,32.58
1807,LaMarcus Aldridge,6900,PF,33.00,SAS,2016-11-23,SAS,CHA,2016-11-23 190000,36,39.40,7200,31.38
1863,Marc Gasol,6800,C,31.35,MEM,2016-11-23,MEM,PHI,2016-11-23 190000,45,44.80,6700,32.48
1989,Rudy Gobert,6700,C,29.76,UTA,2016-11-23,DEN,UTA,2016-11-23 210000,32,36.60,6500,26.61
1809,Goran Dragic,6700,PG,37.10,MIA,2016-11-23,MIA,DET,2016-11-23 193000,22,11.40,6700,33.46
1964,Andrew Wiggins,6700,SF,38.88,MIN,2016-11-23,MIN,NOP,2016-11-23 213000,30,13.00,6900,36.78
1871,Avery Bradley,6700,SG,31.35,BOS,2016-11-23,BOS,BKN,2016-11-23 193000,33,39.90,6800,29.00
2592,DeAndre Jordan,6600,C,32.67,LAC,2016-11-23,LAC,DAL,2016-11-23 203000,26,31.60,6500,31.10
682,Dirk Nowitzki,6500,PF,28.56,DAL,2016-11-23,LAC,DAL,2016-11-23 203000,20,17.70,6500,23.79
1839,Nicolas Batum,6400,SG,32.20,CHA,2016-11-23,SAS,CHA,2016-11-23 190000,39,23.90,6900,24.83
696,Nikola Vucevic,6300,C,28.62,ORL,2016-11-23,PHX,ORL,2016-11-23 190000,29,43.60,6400,29.56
3803,George Hill,6300,PG,29.40,UTA,2016-11-23,DEN,UTA,2016-11-23 210000,28,34.50,6300,23.93
1896,Jonas Valanciunas,6200,C,28.00,TOR,2016-11-23,TOR,HOU,2016-11-23 200000,30,34.20,5700,31.16
1895,Ricky Rubio,6200,PG,35.64,MIN,2016-11-23,MIN,NOP,2016-11-23 213000,22,11.70,6100,28.80
1193494,Myles Turner,6200,C,26.68,IND,2016-11-23,ATL,IND,2016-11-23 190000,35,27.30,6200,25.72
1193476,Emmanuel Mudiay,6100,PG,32.96,DEN,2016-11-23,DEN,UTA,2016-11-23 210000,17,3.50,6100,26.90
1848,Pau Gasol,6100,C,26.39,SAS,2016-11-23,SAS,CHA,2016-11-23 190000,29,34.10,6200,27.31
1193558,Devin Booker,6100,SG,31.02,PHX,2016-11-23,PHX,ORL,2016-11-23 190000,33,20.10,6000,24.10
1868,Darren Collison,6100,PG,35.20,SAC,2016-11-23,OKC,SAC,2016-11-23 223000,31,26.00,5800,32.56
1892,Kenneth Faried,6000,PF,24.00,DEN,2016-11-23,DEN,UTA,2016-11-23 210000,21,22.00,6000,24.24
1826,Klay Thompson,6000,SG,36.72,GSW,2016-11-23,LAL,GSW,2016-11-23 223000,23,30.40,6000,31.69
1881,Harrison Barnes,6000,SF,35.70,DAL,2016-11-23,LAC,DAL,2016-11-23 203000,30,30.80,5900,27.13
1903,Serge Ibaka,6000,PF,27.30,ORL,2016-11-23,PHX,ORL,2016-11-23 190000,31,13.80,5800,23.12
1861,Wilson Chandler,5900,SF,34.56,DEN,2016-11-23,DEN,UTA,2016-11-23 210000,24,22.80,5900,29.72
770,Victor Oladipo,5900,SG,32.34,OKC,2016-11-23,OKC,SAC,2016-11-23 223000,36,32.20,5900,26.36
2649,Zach LaVine,5800,SG,38.15,MIN,2016-11-23,MIN,NOP,2016-11-23 213000,37,31.70,5900,31.89
4066,Joel Embiid,5800,C,24.72,PHI,2016-11-23,MEM,PHI,2016-11-23 190000,27,30.70,5700,28.55
744,Clint Capela,5700,C,26.10,HOU,2016-11-23,TOR,HOU,2016-11-23 200000,30,29.20,5500,25.71
1825,Thaddeus Young,5700,PF,27.90,IND,2016-11-23,ATL,IND,2016-11-23 190000,40,33.40,5200,24.02
2628,Gorgui Dieng,5700,PF,33.48,MIN,2016-11-23,MIN,NOP,2016-11-23 213000,24,28.10,5500,30.03
728,Elfrid Payton,5700,PG,30.60,ORL,2016-11-23,PHX,ORL,2016-11-23 190000,30,25.70,5600,28.06
2049,Rodney Hood,5600,SG,33.95,UTA,2016-11-23,DEN,UTA,2016-11-23 210000,29,22.70,5200,29.13
699,Tobias Harris,5500,PF,36.00,DET,2016-11-23,MIA,DET,2016-11-23 193000,33,26.70,5800,27.68
2008,Dennis Schroder,5500,PG,28.83,ATL,2016-11-23,ATL,IND,2016-11-23 190000,24,11.60,5500,24.07
686,Monta Ellis,5500,SG,30.36,IND,2016-11-23,ATL,IND,2016-11-23 190000,33,26.10,5500,21.80
754,Jae Crowder,5400,SF,26.97,BOS,2016-11-23,BOS,BKN,2016-11-23 193000,22,22.50,5700,22.90
